Date,Symbol,Market,Open,High,Low,Close,Volume,Value
2026-07-30,R2711A,REGT,99.1416,99.1416,99.1416,99.1416,375,39015.0
2026-07-30,R2711B,REGT,100.4101,100.4101,100.4101,100.4101,10,1060.1
2026-07-30,R2712A,REGT,99.5,99.5,99.5,99.5,50,5180.5
2026-07-30,R2712B,REGT,100.5016,100.504,100.5016,100.504,145,15272.85
2026-07-30,R2712D,REGT,99.8703,100.47,99.8703,100.47,513,53731.73
2026-07-30,R2801A,REGT,98.89,98.89,98.7,98.79,331,33781.89
2026-07-30,R2802A,REGT,100.499,100.499,100.0,100.0,702,72714.9
2026-07-30,R2802B,REGT,100.0,100.0,100.0,100.0,320,33040.0
2026-07-30,R2802C,REGT,98.0001,98.0001,98.0,98.0,90,9072.0
2026-07-30,R2803A,REGT,100.001,100.001,100.001,100.001,50,5141.0
2026-07-30,R2803B,REGT,99.5,99.879,99.5,99.879,51,5226.61
2026-07-30,R2804A,REGT,99.85,100.2488,99.85,100.2488,21,2150.63
2026-07-30,R2804AE,EREGT,101.2505,101.4,101.25,101.35,159,85825.99
2026-07-30,R2804B,REGT,100.1001,100.2695,99.9112,100.269,1304,133399.45
2026-07-30,R2804C,REGT,98.9999,98.9999,98.9999,98.9999,15,1512.45
2026-07-30,R2805A,REGT,100.0,100.0,100.0,100.0,51,5176.5
2026-07-30,R2805B,REGT,99.85,100.0,99.85,100.0,36,3653.97
2026-07-30,R2806B,REGT,100.1899,100.1899,100.18,100.18,69,6967.58
2026-07-30,R2807A,REGT,99.9999,100.57,98.0,100.57,285,28388.9
2026-07-30,R2807B,REGT,99.76,100.3,99.76,100.3,101,10114.68
2026-07-30,R2808AE,EREGT,100.631,100.75,100.627,100.65,870,458285.18
2026-07-30,R2810AE,EREGT,100.31,100.6,100.25,100.6,422,231362.12
2026-07-30,R2811AE,EREGT,96.7903,96.7903,96.7903,96.7903,3,1562.88
2026-07-30,R2812AE,EREGT,100.7105,100.7105,100.7,100.7,45,24521.2
2026-07-30,R2901AE,EREGT,96.7853,97.1,96.7853,97.1,101,52261.24
2026-07-30,R2903AE,EREGT,99.88,99.95,99.88,99.88,105,56016.2
2026-07-30,R2904AE,EREGT,99.8,99.9899,99.8,99.9899,150,79505.0
2026-07-30,R2907AE,EREGT,99.8,99.8,99.8,99.8,1000,524520.0
2026-07-30,R2908A,REGT,99.3113,99.8,99.3113,99.8,2933,311619.51
2026-07-30,R2908AE,EREGT,100.0,100.29,99.9,100.29,331,181334.21
2026-07-30,R2910A,REGT,99.0,99.5,98.3,99.5,1800,188082.95
2026-07-30,R2910AE,EREGT,99.9,99.9,99.9,99.9,66,35886.18
2026-07-30,R2912A,REGT,100.0,100.0,100.0,100.0,892,93338.88
2026-07-30,R3002A,REGT,100.7003,100.705,100.7,100.705,922,96155.42
2026-07-30,R3003A,REGT,100.4,100.6,100.111,100.1502,726,74957.98
2026-07-30,R3004A,REGT,99.9,99.9,99.7012,99.71,500,51002.5
2026-07-30,R3005A,REGT,101.25,101.25,101.25,101.25,15,1542.45
2026-07-30,R3007AE,EREGT,100.0,100.0,100.0,100.0,5,2623.9
2026-07-30,R3008AE,EREGT,100.0,100.0,100.0,100.0,76,41808.36
2026-07-30,R3011AE,EREGT,99.3,99.3,99.0,99.0,70,37626.71
2026-07-30,R3012AE,EREGT,97.49,97.5,97.49,97.5,66,34705.78
2026-07-30,R3101AE,EREGT,97.3997,97.9,97.3997,97.9,178,93027.64
2026-07-30,R3106A,REGT,100.91,101.6197,100.91,101.6197,100,10224.5
2026-07-30,R3107A,REGT,101.0,101.0,100.9001,100.9001,2100,212909.0
2026-07-30,R3109A,REGT,100.701,100.701,100.701,100.701,100,10763.0
2026-07-30,R3110A,REGT,101.0995,101.1495,101.0995,101.1495,51,5471.82
2026-07-30,R3111A,REGT,100.0505,100.0505,100.0,100.0,330,34791.25
2026-07-30,R3112A,REGT,99.9,99.9999,98.1506,99.9999,436,45337.11
2026-07-30,R3112AE,EREGT,99.95,100.049,99.85,99.85,360,195011.37
2026-07-30,R3201A,REGT,99.8,99.8,99.8,99.8,540,55965.6
2026-07-30,R3202A,REGT,99.0,99.0,98.7997,99.0,2633,269280.9
2026-07-30,R3202AE,EREGT,100.5994,100.5994,100.32,100.588,316,170942.54
2026-07-30,R3203A,REGT,98.35,98.5,98.0,98.5,1706,172239.03
2026-07-30,R3203AE,EREGT,99.9,100.0,99.9,100.0,20,10698.23
2026-07-30,R3204A,REGT,99.95,99.95,99.8,99.94,1183,120665.2
2026-07-30,R3204AE,EREGT,100.0,100.19,100.0,100.15,54,28819.38
2026-07-30,R3205AE,EREGT,100.4,100.45,100.4,100.41,79,42041.91
2026-07-30,R3206AE,EREGT,101.6171,101.82,101.602,101.65,234,125494.98
2026-07-30,R3207AE,EREGT,100.78,100.8,100.7,100.77,165,87280.58
2026-07-30,R3508AE,EREGT,101.5511,101.86,101.0,101.86,645,363437.55
2026-07-30,R3509AE,EREGT,101.6,101.7,101.6,101.7,16,8990.48
2026-07-30,R3510AE,EREGT,101.79,101.8,101.79,101.8,65,36359.6
2026-07-30,R3512AE,EREGT,99.89,99.9,99.751,99.751,111,60260.74
2026-07-30,R3601AE,EREGT,99.7,99.85,99.6,99.849,555,298887.62
2026-07-30,R3602AE,EREGT,98.2,98.2,98.0,98.0,358,188778.52
2026-07-30,R3603AE,EREGT,98.649,98.649,98.649,98.649,20,10563.8
2026-07-30,R3604AE,EREGT,101.11,101.11,101.1,101.1,9,4845.91
2026-07-30,R3605AE,EREGT,99.8201,100.3396,99.8201,100.3396,28,14834.7
2026-07-30,R3606A,REGT,99.8529,99.8529,99.8529,99.8529,543,54663.81
2026-07-30,R3606AE,EREGT,97.151,97.151,97.151,97.151,5,2558.5
2026-07-30,R3606BE,EREGT,104.4899,104.4899,104.4899,104.4899,15,8260.35
2026-07-30,R3607AE,EREGT,99.9,99.99,99.9,99.9,168,88124.06
2026-07-30,RBAQTL2,RGSP,1.26,1.26,1.26,1.26,50,63.0
2026-07-30,RBAQTL3,RGSP,1.07,1.07,1.07,1.07,111,118.77
2026-07-30,RBAQTL5,RGSP,0.83,0.83,0.8,0.8,80000,65800.0
2026-07-30,RBBASFTL2,RGSP,10.56,10.56,10.56,10.56,25,264.0
2026-07-30,RBBRDTL5,RGSP,28.68,28.68,28.68,28.68,14,401.52
2026-07-30,RBBRETL2,RGSP,28.98,28.98,28.98,28.98,41,1188.18
2026-07-30,RBDAITL4,RGSP,5.4,5.4,5.4,5.4,200,1080.0
2026-07-30,RBEVERTL6,RGSP,12.28,12.28,12.28,12.28,3000,36840.0
2026-07-30,RBGLDTL3,RGSP,100.06,100.06,100.06,100.06,50,5003.0
2026-07-30,RBONETL11,RGSP,15.34,15.34,14.72,14.94,4484,66474.56
2026-07-30,RBROTX,RGSP,82.0,82.0,82.0,82.0,7,574.0
2026-07-30,RBROTXTL4,RGSP,46.83,46.83,46.83,46.83,5,234.15
2026-07-30,RBSLVTL5,RGSP,18.38,18.38,18.38,18.38,24,441.12
2026-07-30,RBSNGTL11,RGSP,8.8,8.8,8.2,8.7,6051,50080.84
2026-07-30,RBSNGTL6,RGSP,129.05,129.05,129.05,129.05,2,258.1
2026-07-30,RBSNGTL9,RGSP,12.16,12.23,11.72,11.72,1510,18312.2
2026-07-30,RBSNPTL12,RGSP,0.41,0.41,0.39,0.39,1499,592.6
2026-07-30,RBTLVTL11,RGSP,29.28,29.28,28.87,28.87,6012,173946.36
2026-07-30,RBTLVTL13,RGSP,15.27,15.27,15.02,15.02,1252,18970.04
2026-07-30,RBTRPTL4,RGSP,0.3,0.3,0.3,0.3,280,84.0
2026-07-30,RCDAX,RGSP,1330.0,1330.0,1330.0,1330.0,2,2660.0
2026-07-30,RCFPTL6,RGSP,2.76,2.76,2.73,2.74,52500,144100.0
2026-07-30,RCHI,XRS1,0.24,0.24,0.24,0.24,12,2.88
2026-07-30,RCSPX,RGSP,335.0,335.0,335.0,335.0,8,2680.0
2026-07-30,RCSX5E,RGSP,327.5,327.5,327.5,327.5,8,2620.0
2026-07-30,RCTLVTL3,RGSP,7.98,7.98,7.97,7.97,5000,39875.0
2026-07-30,REIT,XRS1,0.272,0.272,0.27,0.27,47784,12913.362
2026-07-30,RMAH,REGS,0.886,0.886,0.884,0.884,33531,29647.464
2026-07-30,ROC1,REGS,0.632,0.632,0.632,0.632,359,226.888
2026-07-30,ROCE,REGS,0.214,0.215,0.213,0.215,115366,24681.477
2026-07-30,RPH,REGS,0.218,0.218,0.218,0.218,56442,12304.356
2026-07-30,RRC,REGS,0.0865,0.0865,0.083,0.0865,23308,1951.772
2026-07-30,SAFE,REGS,1.02,1.025,1.0,1.0,134667,135846.095
2026-07-30,SAP,XRSI,832.2,838.9,811.9,811.9,89,73392.5
2026-07-30,SBET29,XRB,91.95,91.95,91.95,91.95,105,9623.1
2026-07-30,SECE,XRS1,1.26,1.26,1.26,1.26,2,2.52
2026-07-30,SEOL,XRS1,1.19,1.19,1.19,1.19,425,505.75
2026-07-30,SFG,REGS,39.1,40.0,39.0,39.6,2263,89211.2
2026-07-30,SIDG,XRS1,0.226,0.228,0.208,0.228,3466,772.248
2026-07-30,SIE,XRSI,1471.0,1471.0,1471.0,1471.0,2,2942.0
2026-07-30,SMTL,REGS,40.0,40.3,38.9,39.8,2860,112287.4
2026-07-30,SNC,XRS1,3.1,3.16,3.1,3.16,744,2307.0
2026-07-30,SNG,REGS,18.36,18.4,17.4,18.34,674655,12054042.64
2026-07-30,SNN,REGS,65.9,67.3,63.1,64.7,164888,10762192.0
2026-07-30,SNO,REGS,29.0,29.2,26.2,27.0,5367,144767.4
2026-07-30,SNP,REGS,1.268,1.27,1.23,1.26,13177860,16454544.557
2026-07-30,SOCP,REGS,1.74,1.74,1.69,1.69,1947,3291.48
2026-07-30,SPX,XRS1,0.27,0.27,0.27,0.27,145,39.15
2026-07-30,STK,REGS,60.0,60.0,60.0,60.0,300,18000.0
2026-07-30,STNM,XRS1,13.8,14.7,13.4,13.4,198,2775.7
2026-07-30,STZ,REGS,0.424,0.424,0.403,0.403,3014,1222.762
2026-07-30,TBK,REGS,17.0,17.0,16.9,16.9,236,4005.6
2026-07-30,TBM,REGS,0.265,0.265,0.259,0.262,67834,17681.618
2026-07-30,TEI26,XRB,99.3,99.3,99.15,99.15,104,10458.74
2026-07-30,TEI26E,EXRB,99.32,99.88,99.32,99.88,575,303369.07
2026-07-30,TEL,REGS,114.0,114.0,112.0,114.0,13039,1474775.0
2026-07-30,TGN,REGS,98.6,98.9,96.6,98.4,17790,1731123.7
2026-07-30,TLV,REGS,37.22,37.26,36.8,37.0,425297,15725829.98
2026-07-30,TRANSI,REGS,0.67,0.676,0.662,0.676,297686,199212.774
2026-07-30,TRIP,REGS,1.615,1.635,1.61,1.635,90971,147098.49
2026-07-30,TRP,REGS,0.445,0.449,0.438,0.441,1823459,806727.1675
2026-07-30,TTS,REGS,6.78,6.78,6.54,6.6,37921,252070.76
2026-07-30,TUAA,XRS1,0.118,0.118,0.118,0.118,12,1.416
2026-07-30,TVBETETF,REGS,62.0,62.11,59.9,61.48,138299,8433215.0
2026-07-30,UNISEM,XRS1,0.685,0.69,0.67,0.69,45136,30910.79
2026-07-30,UZC,XRS1,5.6,5.6,5.6,5.6,1,5.6
2026-07-30,VAC,XRS1,6.95,6.95,6.95,6.95,163,1132.85
2026-07-30,VNC,REGS,0.0955,0.096,0.0935,0.0945,367431,34793.993
2026-07-30,WINE,REGS,19.65,19.9,19.6,19.65,1461,28772.0
2026-07-30,XFOA,XRS1,1.41,2.46,1.41,2.46,253,357.78
2026-07-31,2P,XRS1,1.02,1.04,1.02,1.04,1001,1021.04
2026-07-31,4RT,XRS1,1.74,1.74,1.74,1.74,33,57.42
2026-07-31,AAG,REGS,4.03,4.1,4.02,4.1,1501,6044.1
2026-07-31,ABG29E,EXRB,100.2,100.2,100.2,100.2,226,119998.47
2026-07-31,ABN,XRS1,0.29,0.298,0.278,0.278,981,287.69
2026-07-31,ADS,XRSI,831.2,851.2,831.2,849.8,17,14304.4
2026-07-31,AG,XRS1,1.565,1.565,1.545,1.565,5853,9076.96
2026-07-31,ALDANI,XRS1,1.64,1.68,1.31,1.68,610,838.3
2026-07-31,ALR,REGS,1.41,1.43,1.41,1.42,5178,7341.56
2026-07-31,ALT,REGS,0.072,0.072,0.0695,0.07,36458,2540.1785
2026-07-31,ALU,REGS,2.71,2.71,2.71,2.71,5515,14945.65
2026-07-31,ALW,XRS1,24.6,25.2,24.6,25.0,1011,25277.6
2026-07-31,APP,XRS1,1.31,1.46,1.3,1.42,4531,6201.06
2026-07-31,AQ,REGS,1.77,1.8,1.76,1.8,73978,131705.67
2026-07-31,ARAX,XRS1,1.54,1.54,1.54,1.54,20,30.8
2026-07-31,ARCV,XRS1,0.156,0.156,0.156,0.156,1010,157.56
2026-07-31,ARJI,XRS1,28.0,29.4,27.0,28.0,201,5708.6
2026-07-31,ARM,REGS,0.292,0.298,0.268,0.298,3051,901.182
2026-07-31,AROBS,REGS,0.73,0.73,0.716,0.72,209664,151275.54
2026-07-31,ARS,REGS,18.0,18.1,18.0,18.1,3401,61492.4
2026-07-31,ARTE,REGS,9.0,9.0,8.25,9.0,20,178.5
2026-07-31,ASC,XRS1,12.4,12.55,12.4,12.55,1152,14297.0
2026-07-31,AST,XRS1,21.2,21.3,21.0,21.3,232,4881.7
2026-07-31,ATB,REGS,2.125,2.14,2.12,2.14,53068,113131.425
2026-07-31,ATPR28,XRB,19.6,19.6,19.6,19.6,50,1064.86
2026-07-31,AVIO,XRS1,2.57,2.61,2.57,2.6,458,1192.5
2026-07-31,BAYN,XRSI,251.2,251.2,251.2,251.2,5,1256.0
2026-07-31,BENTO,XRS1,8.7,8.7,8.62,8.7,2038,17650.26
2026-07-31,BIO,REGS,1.335,1.34,1.325,1.335,5148,6870.01
2026-07-31,BIOW,XRS1,0.073,0.073,0.068,0.068,143,9.939
2026-07-31,BKAURTL15,RGSP,102.3,102.3,102.3,102.3,1,102.3
2026-07-31,BKAURTL29,RGSP,8.68,8.68,8.68,8.68,1,8.68
2026-07-31,BKAURTL30,RGSP,34.13,34.13,34.13,34.13,58,1979.54
2026-07-31,BKAURTL31,RGSP,28.0,28.0,27.4,27.4,236,6548.0
2026-07-31,BKAURTL32,RGSP,2.26,2.28,1.92,2.1,9719,20601.66
2026-07-31,BKAURTS34,RGSP,19.98,19.98,19.98,19.98,5,99.9
2026-07-31,BKBETETF,REGS,43.38,43.38,43.29,43.3,129,5585.66
2026-07-31,BKDOWTLG2,RGSP,5.74,5.76,5.74,5.74,2549,14651.26
2026-07-31,BKDOWTLG5,RGSP,4.05,4.08,3.92,3.92,11477,46550.39
2026-07-31,BKDOWTLG6,RGSP,35.85,35.93,33.67,34.79,7408,258670.78
2026-07-31,BKDOWTLH2,RGSP,32.55,32.75,30.31,31.48,102983,3316332.3
2026-07-31,BKDOWTSG7,RGSP,2.5,2.56,2.35,2.46,35241,87055.9
2026-07-31,BKDOWTSG8,RGSP,12.62,14.51,12.3,13.65,6869,89254.84
2026-07-31,BKDOWTSG9,RGSP,8.13,10.5,7.93,9.29,127663,1096490.53
2026-07-31,BKWTITL25,RGSP,4.3,4.55,4.27,4.55,2670,11511.1
2026-07-31,BKWTITL30,RGSP,18.39,18.74,18.39,18.74,167,3079.58
2026-07-31,BKWTITL32,RGSP,2.19,2.45,2.19,2.45,1409,3292.95
2026-07-31,BKWTITS42,RGSP,4.56,4.56,4.3,4.3,5300,24090.0
2026-07-31,BKWTITS43,RGSP,18.51,18.59,16.94,17.01,77814,1356283.31
2026-07-31,BMW,XRSI,316.0,316.0,315.0,315.0,18,5672.0
2026-07-31,BNET,REGS,0.105,0.1065,0.104,0.1065,58878,6163.037
2026-07-31,BNET28,ORDB,96.59,96.59,95.6,95.6,32,3130.71
2026-07-31,BNET28A,ORDB,96.03,96.03,96.0,96.0,424,40876.08
2026-07-31,BONA,XRS1,0.57,0.57,0.57,0.57,569,324.33
2026-07-31,BRCR,XRS1,0.3,0.348,0.3,0.348,4537,1361.58
2026-07-31,BRD,REGS,37.2,38.0,37.0,38.0,34689,1299708.65
2026-07-31,BRK,REGS,0.1335,0.1355,0.133,0.1355,787654,106107.2455
2026-07-31,BRK26,ORDB,99.0,99.86,99.0,99.86,206,20731.17
2026-07-31,BRNA,XRS1,21.2,21.2,21.2,21.2,75,1590.0
2026-07-31,BTBETRETF,REGS,12.55,12.62,12.5,12.62,230212,2885656.422
2026-07-31,BUCS,XRS1,0.26,0.26,0.26,0.26,3,0.78
2026-07-31,BUCU,XRS1,1.74,1.74,1.74,1.74,582,1012.68
2026-07-31,BVB,REGS,82.0,83.0,81.2,82.8,4826,398895.0
2026-07-31,CBC,REGS,25.2,25.2,24.2,24.2,5,125.0
2026-07-31,CBOT,XRS1,28.0,28.0,28.0,28.0,3,84.0
2026-07-31,CC,XRS1,13.45,13.65,13.4,13.65,1284,17343.8
2026-07-31,CCOM,XRS1,0.089,0.089,0.089,0.089,12,1.068
2026-07-31,CEPO,XRS1,6.25,7.5,6.25,7.5,91,570.0
2026-07-31,CFH,REGS,43.5,44.75,43.1,44.4,7628,335703.8
2026-07-31,CHIA,XRS1,23.0,26.8,23.0,26.8,21,559.0
2026-07-31,CLUB,XRS1,14.3,14.3,14.3,14.3,16,228.8
2026-07-31,CMCM,REGS,0.32,0.32,0.32,0.32,12,3.84
2026-07-31,CMF,REGS,4.78,4.78,4.78,4.78,229,1094.62
2026-07-31,CMP,REGS,0.694,0.712,0.694,0.712,54638,38054.446
2026-07-31,CMVX,XRS1,73.0,74.5,73.0,74.0,50,3699.5
2026-07-31,CODE,XRS1,1.03,1.03,1.0,1.0,414,414.42
2026-07-31,COKJ,XRS1,64.0,64.0,64.0,64.0,17,1088.0
2026-07-31,COMI,REGS,0.0104,0.0106,0.0104,0.0104,207140,2156.256
2026-07-31,COTE,REGS,78.0,79.0,78.0,78.2,963,75315.4
2026-07-31,CPLB,XRS1,11.0,11.0,11.0,11.0,104,1144.0
2026-07-31,CRC,REGS,6.0,6.28,6.0,6.0,242,1452.28
2026-07-31,CRPC,XRS1,1.09,1.09,1.09,1.09,1,1.09
2026-07-31,DBK,XRSI,167.3,167.3,166.72,166.72,130,21731.6
2026-07-31,DIGI,REGS,68.0,68.8,67.0,67.0,51246,3489494.9
2026-07-31,DN,XRS1,3.68,3.68,3.6,3.65,48175,175116.29
2026-07-31,DPW,XRSI,306.2,306.2,306.2,306.2,4,1224.8
2026-07-31,EAI,REGS,15.4,15.5,15.28,15.5,16247,250022.5
2026-07-31,EBADSTL11,RGSP,40.35,40.35,40.0,40.0,109,4363.15
2026-07-31,EBADSTL12,RGSP,34.11,34.69,33.9,34.69,156,5320.52
2026-07-31,EBADSTS10,RGSP,73.3,73.3,73.3,73.3,6,439.8
2026-07-31,EBDAXTL74,RGSP,833.0,833.0,833.0,833.0,2,1666.0
2026-07-31,EBDAXTL87,RGSP,502.4,504.5,502.4,503.0,18,9054.3
2026-07-31,EBDBKTL28,RGSP,14.65,14.65,14.65,14.65,500,7325.0
2026-07-31,EBEUROTS4,RGSP,1.06,1.06,1.06,1.06,400,424.0
2026-07-31,EBEUSDTL26,RGSP,5.02,5.02,5.02,5.02,150,753.0
2026-07-31,EBEUSDTS24,RGSP,2.82,2.82,2.82,2.82,2100,5922.0
2026-07-31,EBFPTL28,RGSP,33.69,33.69,33.69,33.69,20,673.8
2026-07-31,EBGLDTL32,RGSP,853.0,853.0,853.0,853.0,2,1706.0
2026-07-31,EBH2OTL1,RGSP,12.79,12.79,12.79,12.79,20,255.8
2026-07-31,EBH2OTL3,RGSP,9.89,10.19,9.89,10.19,110,1090.9
2026-07-31,EBS,REGS,604.5,608.0,593.5,593.5,363,217704.0
2026-07-31,EBSLVTL44,RGSP,138.25,138.25,138.25,138.25,3,414.75
2026-07-31,EBSPTL50,RGSP,122.26,122.26,122.26,122.26,5000,611300.0
2026-07-31,EBTLVTL19,RGSP,57.81,57.81,57.33,57.61,18,1035.7
2026-07-31,EBWTI1,RGSP,21.72,21.72,21.72,21.72,688,14943.36
2026-07-31,EBWTITL71,RGSP,235.9,235.9,235.9,235.9,17,4010.3
2026-07-31,ECT,REGS,0.065,0.065,0.065,0.065,300,19.5
2026-07-31,EEAI,XRS1,1.14,1.14,1.14,1.14,38,43.32
2026-07-31,EFO,REGS,0.745,0.77,0.74,0.77,33246,25242.005
2026-07-31,EL,REGS,49.0,52.0,48.5,52.0,131537,6640485.7
2026-07-31,ELGS,REGS,0.208,0.208,0.208,0.208,50,10.4
2026-07-31,ELJ,REGS,0.162,0.162,0.162,0.162,104,16.848
2026-07-31,ELJA,XRS1,70.5,70.5,70.5,70.5,3,211.5
2026-07-31,ELMA,REGS,0.24,0.24,0.24,0.24,2144,514.56
2026-07-31,EM,XRS1,40.55,41.7,40.55,41.0,325,13331.5
2026-07-31,ENP,REGS,0.81,0.945,0.81,0.945,321,284.745
2026-07-31,EVER,REGS,3.36,3.4,3.36,3.37,77657,261238.09
2026-07-31,FEP,XRS1,0.206,0.224,0.206,0.224,32388,6678.912
2026-07-31,FERO,XRS1,1.04,1.06,1.0,1.06,2709,2744.19
2026-07-31,FOJE,XRS1,28.5,28.8,28.0,28.8,1231,34748.7
2026-07-31,FOSB,XRS1,0.7,0.7,0.7,0.7,51,35.7
2026-07-31,FP,REGS,0.6,0.603,0.595,0.603,765310,460236.733
2026-07-31,GIBEFETF,REGS,22.325,22.325,22.0,22.05,2290,50796.74
2026-07-31,GREEN,REGS,13.0,13.6,13.0,13.6,935,12626.9
2026-07-31,GRF,XRS1,1.42,1.43,1.42,1.43,2105,2993.1
2026-07-31,GSH,XRS1,0.348,0.362,0.314,0.362,45308,14972.09
2026-07-31,H2O,REGS,199.8,202.0,197.8,200.0,64860,12974567.2
2026-07-31,HAI,XRS1,0.369,0.369,0.363,0.363,14483,5268.627
2026-07-31,HUNT,XRS1,0.808,0.81,0.8,0.81,6140,4958.376
2026-07-31,IARV,REGS,37.6,38.9,37.6,38.7,3565,136683.9
2026-07-31,ICBETNETF,REGS,163.6,164.0,162.4,164.0,15771,2576386.48
2026-07-31,ICCROETF,REGS,214.5,214.5,214.5,214.5,1,214.5
2026-07-31,ICGROETF,REGS,58.7,58.75,58.7,58.75,63,3700.15
2026-07-31,ICSLOETF,REGS,355.0,355.0,355.0,355.0,61,21655.0
2026-07-31,IMP,REGS,4.19,4.22,4.14,4.14,2055,8610.48
2026-07-31,IMP27E,EORDB,101.25,101.25,101.25,101.25,3,1654.19
2026-07-31,IMPI26E,EXRB,64.99,65.0,64.99,65.0,5,17268.43
2026-07-31,IMPI27E,EXRB,56.86,56.86,56.86,56.86,1,3026.94
2026-07-31,INFINITY,REGS,4.1,4.12,4.08,4.08,54088,221511.26
2026-07-31,IPRU,XRS1,1.74,1.775,1.74,1.775,1608,2810.825
2026-07-31,ITG,XRS1,6.26,6.46,6.26,6.46,488,3062.1
2026-07-31,JTG,XRS1,4.09,4.1,4.09,4.1,750,3068.5
2026-07-31,LHA,XRSI,47.42,47.76,47.42,47.76,198,9423.5
2026-07-31,LIBRA32E,EORDB,100.0,100.0,100.0,100.0,2,5249.51
2026-07-31,LIH,XRS1,0.5,0.52,0.5,0.5,17737,9022.93
2026-07-31,LIH28,XRB,90.5,90.6,90.5,90.6,55,5002.44
2026-07-31,LION,REGS,4.55,4.63,4.55,4.63,12213,56285.25
2026-07-31,LONG,REGS,2.37,2.44,2.37,2.44,18751,45353.49
2026-07-31,M,REGS,12.02,12.18,11.9,12.18,72814,873929.58
2026-07-31,MACO,XRS1,24.8,25.7,24.8,25.7,638,16224.0
2026-07-31,MIB,XRS1,21.0,21.0,21.0,21.0,25,525.0
2026-07-31,MILK,XRS1,6.15,6.15,6.15,6.15,151,928.65
2026-07-31,MOBE,XRS1,2.5,2.5,2.5,2.5,8,20.0
2026-07-31,MOBG,XRS1,22.4,27.8,22.4,27.8,22,498.2
2026-07-31,MWGP27,XRB,18.71,19.0,18.71,19.0,27,533.73
2026-07-31,NC,XRS1,0.655,0.67,0.655,0.66,9991,6564.215
2026-07-31,NEOL,XRS1,0.25,0.25,0.25,0.25,125,31.25
2026-07-31,NRF,XRS1,2.79,2.87,2.73,2.87,22366,63377.71
2026-07-31,NRF29,XRB,97.9,97.9,97.9,97.9,15,1487.25
2026-07-31,OIL,REGS,0.119,0.119,0.119,0.119,30934,3681.146
2026-07-31,OMRO26,XRB,98.5,98.5,98.5,98.5,22,2168.72
2026-07-31,ONE,REGS,33.6,34.45,33.35,34.45,7621,259894.2
2026-07-31,PBK,REGS,0.138,0.147,0.138,0.147,656452,92770.153
2026-07-31,PE,REGS,59.0,61.2,59.0,61.2,22846,1388883.8
2026-07-31,POTI,XRS1,3.12,3.12,3.12,3.12,200,624.0
2026-07-31,PPLI,XRS1,2.24,2.3,2.24,2.3,179,403.4
2026-07-31,PRAE,XRS1,0.318,0.318,0.318,0.318,30,9.54
2026-07-31,PRBU,XRS1,1250.0,1250.0,1060.0,1060.0,5,5490.0
2026-07-31,PREB,REGS,1.98,1.98,1.98,1.98,7,13.86
2026-07-31,PRSN,XRS1,0.116,0.119,0.116,0.119,28662,3335.778
2026-07-31,PTENGETF,REGS,16.69,16.9,16.6,16.9,26469,443517.57
2026-07-31,PTR,REGS,0.684,0.686,0.682,0.682,5331,3650.278
2026-07-31,PVBS,XRS1,0.51,0.595,0.51,0.595,28661,15605.1
2026-07-31,R2610A,REGT,100.28,100.2978,100.28,100.28,89,9447.91
2026-07-31,R2610AE,EREGT,99.7001,99.7001,99.591,99.591,50,26475.6
2026-07-31,R2612A,REGT,100.289,100.2945,100.05,100.2945,2029,212617.14
2026-07-31,R2612BE,EREGT,100.0001,100.0001,100.0001,100.0001,99,53108.55
2026-07-31,R2702AE,EREGT,100.123,100.14,99.8007,100.14,555,296719.98
2026-07-31,R2703A,REGT,99.9,100.07,99.9,100.07,113,11616.21
2026-07-31,R2704A,REGT,100.01,100.01,100.01,100.01,2,203.92
2026-07-31,R2706A,REGT,100.1801,100.445,99.87,100.0,1269,128141.81
2026-07-31,R2706AE,EREGT,99.6001,100.37,99.6,100.37,372,196503.56
2026-07-31,R2706B,REGT,101.15,101.2,101.15,101.2,83,8486.3
2026-07-31,R2707A,REGT,99.9,99.9,99.9,99.9,143,14371.5
2026-07-31,R2707B,REGT,101.1399,101.14,100.5,100.5,1656,167606.16
2026-07-31,R2707BE,EREGT,99.56,99.56,99.56,99.56,20,10465.8
2026-07-31,R2707C,REGT,100.15,100.24,99.8707,100.0,217,21784.06
2026-07-31,R2708A,REGT,100.1998,100.2,100.1998,100.2,445,47712.9
2026-07-31,R2708B,REGT,100.75,101.0899,100.75,100.76,364,39590.76
2026-07-31,R2709A,REGT,99.7,100.2,99.7,100.2,11,1169.93
2026-07-31,R2709AE,EREGT,98.9,99.0,98.9,99.0,12,6396.32
2026-07-31,R2709B,REGT,101.089,101.0999,100.702,100.702,472,51051.52
2026-07-31,R2710A,REGT,99.8999,99.8999,99.7,99.8999,830,87570.7
2026-07-31,R2710B,REGT,100.81,101.1499,100.81,101.1499,1567,168437.63
2026-07-31,R2711A,REGT,99.6499,99.8797,99.1733,99.8797,549,57323.76
2026-07-31,R2711B,REGT,100.4455,100.8789,100.4431,100.8788,205,21745.0
2026-07-31,R2712A,REGT,99.8,99.8,99.8,99.8,3,311.79
2026-07-31,R2712B,REGT,100.5071,100.5071,100.504,100.504,1000,105352.94
2026-07-31,R2801A,REGT,98.89,98.9,98.89,98.9,45,4599.66
2026-07-31,R2802A,REGT,100.2,100.2,100.2,100.2,455,47174.4
2026-07-31,R2803A,REGT,100.0,100.0,100.0,100.0,8,822.72
